Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity	Query_CommonName	DB_CommonName	List_Index
mPanTro3	mPanTro3_numt556	NUMT_3632bp_99%	-::chr5_hap1_hsa6:180219615-180223247	mPanTro3	+::chr5_hap1_hsa6:180219115-180223747	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt557	NUMT_504bp_70%	+::chr5_hap1_hsa6:181271479-181271983	mGorGor1	+::chr5_mat_hsa6:193462733-193464239	1	0.3203753351206434	0.6796246648793566	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt557	NUMT_504bp_70%	+::chr5_hap1_hsa6:181271479-181271983	mPanPan1	+::chr5_pat_hsa6:189442813-189444320	1	0.09584450402144773	0.9041554959785524	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt557	NUMT_504bp_70%	+::chr5_hap1_hsa6:181271479-181271983	mPanTro3	+::chr5_hap1_hsa6:181270979-181272483	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt557	NUMT_504bp_70%	+::chr5_hap1_hsa6:181271479-181271983	mPonAbe1	+::chr5_hap1_hsa6:171180010-171181509	1	0.4758713136729222	0.5241286863270778	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt557	NUMT_504bp_70%	+::chr5_hap1_hsa6:181271479-181271983	mPonPyg2	+::chr5_hap1_hsa6:169908589-169910088	1	0.4953083109919571	0.5046916890080428	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt557	NUMT_504bp_70%	+::chr5_hap1_hsa6:181271479-181271983	mSymSyn1	+::chr2_hap1:146407582-146409085	1	0.5636729222520107	0.4363270777479893	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt557	NUMT_504bp_70%	+::chr5_hap1_hsa6:181271479-181271983	CHM13	+::NC_060930.1:170538306-170539811	1	0.1380697050938338	0.8619302949061662	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt558	NUMT_197bp_72%	-::chr6_hap1_hsa7:28576324-28576521	mGorGor1	+::chr6_mat_hsa7:30214810-30215995	1	0.24978902953586501	0.750210970464135	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt558	NUMT_197bp_72%	-::chr6_hap1_hsa7:28576324-28576521	mPanPan1	+::chr6_mat_hsa7:27612876-27614069	1	0.06582278481012659	0.9341772151898734	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt558	NUMT_197bp_72%	-::chr6_hap1_hsa7:28576324-28576521	mPanTro3	+::chr6_hap1_hsa7:28575824-28577021	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt558	NUMT_197bp_72%	-::chr6_hap1_hsa7:28576324-28576521	mSymSyn1	+::chr3_hap1:86980715-86981730	1	1.0	0.0	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt558	NUMT_197bp_72%	-::chr6_hap1_hsa7:28576324-28576521	CHM13	+::NC_060931.1:22882290-22883479	1	0.17468354430379746	0.8253164556962025	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt559	NUMT_1314bp_69%	-::chr6_hap1_hsa7:28576970-28578284	mGorGor1	+::chr6_mat_hsa7:30215445-30217768	1	0.18201563857515204	0.817984361424848	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt559	NUMT_1314bp_69%	-::chr6_hap1_hsa7:28576970-28578284	mPanPan1	+::chr6_mat_hsa7:27613518-27615832	1	0.03822762814943528	0.9617723718505647	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt559	NUMT_1314bp_69%	-::chr6_hap1_hsa7:28576970-28578284	mPanTro3	+::chr6_hap1_hsa7:28576470-28578784	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt559	NUMT_1314bp_69%	-::chr6_hap1_hsa7:28576970-28578284	mPonAbe1	+::chr6_hap1_hsa7:62439462-62441787	1	1.0	0.0	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt559	NUMT_1314bp_69%	-::chr6_hap1_hsa7:28576970-28578284	mPonPyg2	+::chr6_hap1_hsa7:63983734-63986059	1	1.0	0.0	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt559	NUMT_1314bp_69%	-::chr6_hap1_hsa7:28576970-28578284	mSymSyn1	+::chr3_hap1:86978952-86981266	1	1.0	0.0	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt559	NUMT_1314bp_69%	-::chr6_hap1_hsa7:28576970-28578284	CHM13	+::NC_060931.1:22882928-22885242	1	0.09556907037358818	0.9044309296264118	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt560	NUMT_1566bp_92%,NUMT_775bp_95%,NUMT_785bp_89%	+::chr6_hap1_hsa7:34741915-34743481	mPanTro3	+::chr6_hap1_hsa7:34741415-34743981	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt561	NUMT_79bp_99%	+::chr6_hap1_hsa7:40270899-40270978	mPanTro3	+::chr6_hap1_hsa7:40270399-40271478	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt562	NUMT_263bp_75%	-::chr6_hap1_hsa7:42000720-42000983	mGorGor1	+::chr6_mat_hsa7:43660647-43661916	1	0.15907274180655476	0.8409272581934453	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt562	NUMT_263bp_75%	-::chr6_hap1_hsa7:42000720-42000983	mPanPan1	+::chr6_mat_hsa7:41047639-41048901	1	0.03437250199840128	0.9656274980015987	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt562	NUMT_263bp_75%	-::chr6_hap1_hsa7:42000720-42000983	mPanTro3	+::chr6_hap1_hsa7:42000220-42001483	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt562	NUMT_263bp_75%	-::chr6_hap1_hsa7:42000720-42000983	mPonAbe1	+::chr6_hap1_hsa7:48735219-48736476	1	1.0	0.0	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt562	NUMT_263bp_75%	-::chr6_hap1_hsa7:42000720-42000983	mPonPyg2	+::chr6_hap1_hsa7:50285915-50287172	1	1.0	0.0	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt562	NUMT_263bp_75%	-::chr6_hap1_hsa7:42000720-42000983	mSymSyn1	+::chr9_hap1:94251280-94252536	1	1.0	0.0	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt562	NUMT_263bp_75%	-::chr6_hap1_hsa7:42000720-42000983	CHM13	+::NC_060931.1:36369437-36370698	1	0.16546762589928055	0.8345323741007195	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt563	NUMT_111bp_79%	-::chr6_hap1_hsa7:43304058-43304169	mPanPan1	+::chr6_mat_hsa7:42352191-42353288	1	0.1264786169244768	0.8735213830755232	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt563	NUMT_111bp_79%	-::chr6_hap1_hsa7:43304058-43304169	mPanTro3	+::chr6_hap1_hsa7:43303558-43304669	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt563	NUMT_111bp_79%	-::chr6_hap1_hsa7:43304058-43304169	mPonAbe1	+::chr6_hap1_hsa7:47434375-47435473	1	1.0	0.0	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt563	NUMT_111bp_79%	-::chr6_hap1_hsa7:43304058-43304169	mPonPyg2	+::chr6_hap1_hsa7:48985862-48986960	1	1.0	0.0	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt563	NUMT_111bp_79%	-::chr6_hap1_hsa7:43304058-43304169	mSymSyn1	+::chr9_hap1:92934989-92936080	1	1.0	0.0	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt563	NUMT_111bp_79%	-::chr6_hap1_hsa7:43304058-43304169	CHM13	+::NC_060931.1:37658687-37659785	1	0.21201091901728844	0.7879890809827116	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt564	NUMT_163bp_95%	+::chr6_hap1_hsa7:51121043-51121206	mGorGor1	+::chr6_mat_hsa7:53075302-53076465	1	0.1355343179843614	0.8644656820156386	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt564	NUMT_163bp_95%	+::chr6_hap1_hsa7:51121043-51121206	mPanPan1	+::chr6_mat_hsa7:50164956-50166119	1	0.02432667245873154	0.9756733275412685	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt564	NUMT_163bp_95%	+::chr6_hap1_hsa7:51121043-51121206	mPanTro3	+::chr6_hap1_hsa7:51120543-51121706	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt564	NUMT_163bp_95%	+::chr6_hap1_hsa7:51121043-51121206	mPonAbe1	+::chr6_hap1_hsa7:39790912-39792074	1	1.0	0.0	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt564	NUMT_163bp_95%	+::chr6_hap1_hsa7:51121043-51121206	mPonPyg2	+::chr6_hap1_hsa7:41333703-41334865	1	1.0	0.0	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt564	NUMT_163bp_95%	+::chr6_hap1_hsa7:51121043-51121206	mSymSyn1	+::chr9_hap1:85296219-85297373	1	1.0	0.0	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt564	NUMT_163bp_95%	+::chr6_hap1_hsa7:51121043-51121206	CHM13	+::NC_060931.1:45412207-45413370	1	0.13379669852302345	0.8662033014769766	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt565	NUMT_85bp_80%	+::chr6_hap1_hsa7:52024362-52024447	mGorGor1	+::chr6_mat_hsa7:54021993-54023076	1	0.2516309412861137	0.7483690587138863	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt565	NUMT_85bp_80%	+::chr6_hap1_hsa7:52024362-52024447	mPanPan1	+::chr6_mat_hsa7:51068241-51069326	1	0.0260950605778192	0.9739049394221808	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt565	NUMT_85bp_80%	+::chr6_hap1_hsa7:52024362-52024447	mPanTro3	+::chr6_hap1_hsa7:52023862-52024947	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt565	NUMT_85bp_80%	+::chr6_hap1_hsa7:52024362-52024447	mPonAbe1	+::chr6_hap1_hsa7:38988362-38989447	1	1.0	0.0	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt565	NUMT_85bp_80%	+::chr6_hap1_hsa7:52024362-52024447	mPonPyg2	+::chr6_hap1_hsa7:40519584-40520669	1	1.0	0.0	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt565	NUMT_85bp_80%	+::chr6_hap1_hsa7:52024362-52024447	mSymSyn1	+::chr9_hap1:84498693-84499779	1	1.0	0.0	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt565	NUMT_85bp_80%	+::chr6_hap1_hsa7:52024362-52024447	CHM13	+::NC_060931.1:46350230-46351314	1	0.13606710158434296	0.863932898415657	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	mGorGor1	+::chr6_mat_hsa7:64998135-65006393	1	0.19720534629404615	0.8027946537059538	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	mPanPan1	+::chr6_mat_hsa7:61863323-61871567	1	0.14386391251518835	0.8561360874848116	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	mPanTro3	+::chr6_hap1_hsa7:62817738-62825980	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	mPonAbe1	+::chr6_hap1_hsa7:23390707-23399038	1	0.5182260024301336	0.4817739975698664	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	mPonPyg2	+::chr6_hap1_hsa7:23013289-23021620	3	0.5208991494532199	0.4791008505467801	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	mPonPyg2	+::chr6_hap1_hsa7:24706020-24714351	3	1.0	0.0	Chimpanzee	Borang	1
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	mPonPyg2	+::chr6_hap1_hsa7:28641926-28650257	3	0.5182260024301336	0.4817739975698664	Chimpanzee	Borang	2
mPanTro3	mPanTro3_numt566	NUMT_6567bp_75%,NUMT_673bp_74%,NUMT_7242bp_75%	+::chr6_hap1_hsa7:62818238-62825480	CHM13	+::NC_060931.1:57409752-57417975	1	0.2215066828675577	0.7784933171324423	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mGorGor1	+::chr6_mat_hsa7:65005406-65007325	2	0.18654755648975305	0.813452443510247	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mGorGor1	+::chr6_mat_hsa7:65028309-65030277	2	0.6631634261692065	0.33683657383079346	Chimpanzee	Gorilla	1
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPanPan1	+::chr6_mat_hsa7:61870580-61872495	2	0.13557540725170786	0.8644245927482922	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPanPan1	+::chr6_mat_hsa7:61893958-61895901	2	0.6589595375722543	0.3410404624277457	Chimpanzee	Bonobo	1
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPanTro3	+::chr6_hap1_hsa7:62824993-62826908	2	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPanTro3	+::chr6_hap1_hsa7:62847950-62849893	2	0.6642143983184445	0.3357856016815555	Chimpanzee	Chimpanzee	1
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonAbe1	+::chr6_hap1_hsa7:23259143-23261117	4	1.0	0.0	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonAbe1	+::chr6_hap1_hsa7:23397959-23399965	4	0.5144508670520231	0.4855491329479769	Chimpanzee	Sorang	1
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonAbe1	+::chr6_hap1_hsa7:24928794-24930768	4	0.6915396741986337	0.3084603258013663	Chimpanzee	Sorang	2
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonAbe1	+::chr6_hap1_hsa7:28638744-28640753	4	1.0	0.0	Chimpanzee	Sorang	3
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonPyg2	+::chr6_hap1_hsa7:22884109-22886083	6	1.0	0.0	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonPyg2	+::chr6_hap1_hsa7:23020541-23022547	6	0.5144508670520231	0.4855491329479769	Chimpanzee	Borang	1
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonPyg2	+::chr6_hap1_hsa7:24705093-24707099	6	1.0	0.0	Chimpanzee	Borang	2
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonPyg2	+::chr6_hap1_hsa7:24841394-24843368	6	0.6920651602732527	0.3079348397267473	Chimpanzee	Borang	3
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonPyg2	+::chr6_hap1_hsa7:28512729-28514703	6	1.0	0.0	Chimpanzee	Borang	4
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	mPonPyg2	+::chr6_hap1_hsa7:28649178-28651184	6	0.5144508670520231	0.4855491329479769	Chimpanzee	Borang	5
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	CHM13	+::NC_060931.1:57416988-57418903	2	0.18917498686284812	0.8108250131371518	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt567	NUMT_915bp_70%	+::chr6_hap1_hsa7:62825493-62826408	CHM13	+::NC_060931.1:57440308-57442275	2	0.7025748817656332	0.2974251182343668	Chimpanzee	Human	1
mPanTro3	mPanTro3_numt568	NUMT_12738bp_75%,NUMT_5128bp_76%,NUMT_7608bp_74%	+::chr6_hap1_hsa7:62836723-62849461	mPanPan1	+::chr6_mat_hsa7:61882225-61895969	1	0.0938365146437418	0.9061634853562582	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt568	NUMT_12738bp_75%,NUMT_5128bp_76%,NUMT_7608bp_74%	+::chr6_hap1_hsa7:62836723-62849461	mPanTro3	+::chr6_hap1_hsa7:62836223-62849961	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	mGorGor1	+::chr6_mat_hsa7:72619578-72620631	1	0.19579751671442214	0.8042024832855779	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	mPanPan1	+::chr6_mat_hsa7:76608260-76609320	2	0.0019102196752626551	0.9980897803247374	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	mPanPan1	+::chr6_mat_hsa7:78652185-78653234	2	0.2464183381088825	0.7535816618911175	Chimpanzee	Bonobo	1
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	mPanTro3	+::chr6_hap1_hsa7:67422392-67423451	2	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	mPanTro3	+::chr6_hap1_hsa7:71073871-71074925	2	0.1977077363896848	0.8022922636103151	Chimpanzee	Chimpanzee	1
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	mPonAbe1	+::chr6_hap1_hsa7:22742862-22743886	1	0.4823304680038205	0.5176695319961795	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	mPonPyg2	+::chr6_hap1_hsa7:22385939-22386962	1	0.4756446991404011	0.5243553008595989	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt569	NUMT_59bp_85%	+::chr6_hap1_hsa7:67422892-67422951	CHM13	+::NC_060931.1:64293170-64294227	1	0.1833810888252149	0.8166189111747851	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt570	NUMT_65bp_85%	+::chr6_hap1_hsa7:67520229-67520294	mGorGor1	+::chr6_mat_hsa7:72717710-72718774	2	0.15194681861348527	0.8480531813865148	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt570	NUMT_65bp_85%	+::chr6_hap1_hsa7:67520229-67520294	mGorGor1	+::chr6_mat_hsa7:73065907-73066975	2	1.0	0.0	Chimpanzee	Gorilla	1
mPanTro3	mPanTro3_numt570	NUMT_65bp_85%	+::chr6_hap1_hsa7:67520229-67520294	mPanPan1	+::chr6_mat_hsa7:76705580-76706646	2	0.09781576448243116	0.9021842355175688	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt570	NUMT_65bp_85%	+::chr6_hap1_hsa7:67520229-67520294	mPanPan1	+::chr6_mat_hsa7:78752067-78752919	2	0.3304843304843305	0.6695156695156695	Chimpanzee	Bonobo	1
mPanTro3	mPanTro3_numt570	NUMT_65bp_85%	+::chr6_hap1_hsa7:67520229-67520294	mPanTro3	+::chr6_hap1_hsa7:67519729-67520794	2	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt570	NUMT_65bp_85%	+::chr6_hap1_hsa7:67520229-67520294	mPanTro3	+::chr6_hap1_hsa7:71173908-71174975	2	0.13865147198480532	0.8613485280151947	Chimpanzee	Chimpanzee	1
mPanTro3	mPanTro3_numt570	NUMT_65bp_85%	+::chr6_hap1_hsa7:67520229-67520294	CHM13	+::NC_060931.1:64385288-64386356	1	0.19943019943019946	0.8005698005698005	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	mGorGor1	+::chr6_mat_hsa7:72619575-72620633	1	0.17956064947468958	0.8204393505253105	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	mPanPan1	+::chr6_mat_hsa7:76608257-76609322	2	0.19675262655205347	0.8032473734479465	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	mPanPan1	+::chr6_mat_hsa7:78652185-78653236	2	0.05444126074498568	0.9455587392550144	Chimpanzee	Bonobo	1
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	mPanTro3	+::chr6_hap1_hsa7:67422389-67423453	2	0.1977077363896848	0.8022922636103151	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	mPanTro3	+::chr6_hap1_hsa7:71073868-71074927	2	0.0	1.0	Chimpanzee	Chimpanzee	1
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	mPonAbe1	+::chr6_hap1_hsa7:22742859-22743888	1	0.4660936007640879	0.5339063992359121	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	mPonPyg2	+::chr6_hap1_hsa7:22385936-22386964	1	0.4574976122254059	0.542502387774594	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt571	NUMT_59bp_85%	+::chr6_hap1_hsa7:71074368-71074427	CHM13	+::NC_060931.1:64293167-64294229	1	0.227316141356256	0.772683858643744	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	mGorGor1	+::chr6_mat_hsa7:72717710-72718772	2	0.14719848053181386	0.8528015194681862	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	mGorGor1	+::chr6_mat_hsa7:73065909-73066975	2	1.0	0.0	Chimpanzee	Gorilla	1
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	mPanPan1	+::chr6_mat_hsa7:76705580-76706644	2	0.17758784425451093	0.8224121557454891	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	mPanPan1	+::chr6_mat_hsa7:78752067-78752917	2	0.2915479582146249	0.7084520417853751	Chimpanzee	Bonobo	1
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	mPanTro3	+::chr6_hap1_hsa7:67519729-67520792	2	0.13865147198480532	0.8613485280151947	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	mPanTro3	+::chr6_hap1_hsa7:71173908-71174973	2	0.0	1.0	Chimpanzee	Chimpanzee	1
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	mPonAbe1	+::chr3_hap1_hsa4:132187269-132188334	1	0.5916429249762583	0.40835707502374174	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt572	NUMT_65bp_85%	+::chr6_hap1_hsa7:71174408-71174473	CHM13	+::NC_060931.1:64385288-64386354	1	0.1984805318138652	0.8015194681861348	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt573	NUMT_2957bp_76%,NUMT_309bp_79%,NUMT_3268bp_77%	-::chr6_hap1_hsa7:71723577-71726845	mGorGor1	+::chr6_mat_hsa7:73566416-73570696	1	0.17974624060150374	0.8202537593984962	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt573	NUMT_2957bp_76%,NUMT_309bp_79%,NUMT_3268bp_77%	-::chr6_hap1_hsa7:71723577-71726845	mPanPan1	+::chr6_mat_hsa7:79302366-79306637	1	0.0350093984962406	0.9649906015037594	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt573	NUMT_2957bp_76%,NUMT_309bp_79%,NUMT_3268bp_77%	-::chr6_hap1_hsa7:71723577-71726845	mPanTro3	+::chr6_hap1_hsa7:71723077-71727345	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt573	NUMT_2957bp_76%,NUMT_309bp_79%,NUMT_3268bp_77%	-::chr6_hap1_hsa7:71723577-71726845	CHM13	+::NC_060931.1:65311499-65315784	1	0.16212406015037595	0.837875939849624	Chimpanzee	Human	0
mPanTro3	mPanTro3_numt575	NUMT_525bp_70%	+::chr6_hap1_hsa7:76246579-76247104	mGorGor1	+::chr6_mat_hsa7:76804577-76806099	1	0.1850627891606081	0.8149372108393921	Chimpanzee	Gorilla	0
mPanTro3	mPanTro3_numt575	NUMT_525bp_70%	+::chr6_hap1_hsa7:76246579-76247104	mPanPan1	+::chr6_mat_hsa7:88286519-88288054	1	1.0	0.0	Chimpanzee	Bonobo	0
mPanTro3	mPanTro3_numt575	NUMT_525bp_70%	+::chr6_hap1_hsa7:76246579-76247104	mPanTro3	+::chr6_hap1_hsa7:76246079-76247604	1	0.0	1.0	Chimpanzee	Chimpanzee	0
mPanTro3	mPanTro3_numt575	NUMT_525bp_70%	+::chr6_hap1_hsa7:76246579-76247104	mPonAbe1	+::chr6_hap1_hsa7:15695627-15697143	1	0.419035029742234	0.5809649702577661	Chimpanzee	Sorang	0
mPanTro3	mPanTro3_numt575	NUMT_525bp_70%	+::chr6_hap1_hsa7:76246579-76247104	mPonPyg2	+::chr6_hap1_hsa7:15219970-15221488	1	0.38995373430270985	0.6100462656972901	Chimpanzee	Borang	0
mPanTro3	mPanTro3_numt575	NUMT_525bp_70%	+::chr6_hap1_hsa7:76246579-76247104	mSymSyn1	+::chr9_hap1:64630492-64631993	2	0.5023132848645075	0.4976867151354925	Chimpanzee	Siamang	0
mPanTro3	mPanTro3_numt575	NUMT_525bp_70%	+::chr6_hap1_hsa7:76246579-76247104	mSymSyn1	+::chr9_hap1:71640523-71642018	2	1.0	0.0	Chimpanzee	Siamang	1
