Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity
mPanTro3	mPanTro3_numt354	NUMT_1339bp_75%	-::chr21_hap1_hsa20:35694196-35695535	mGorGor1	['+::chr11_mat_hsa2b:34205102-34207438', '+::chr12_pat_hsa2a:31617136-31619549']	2	[0.2973785990545767, 1.0]	[0.7026214009454232, 0.0]
mPanTro3	mPanTro3_numt354	NUMT_1339bp_75%	-::chr21_hap1_hsa20:35694196-35695535	mPanPan1	['+::chr11_mat_hsa9:67407952-67410288', '+::chr12_mat_hsa2a:33397507-33399891', '+::chr12_mat_hsa2a:34108136-34110529', '+::chr14_pat_hsa13:234985-237316', '+::chr14_pat_hsa13:8782449-8784787', '+::chr15_mat_hsa14:311216-313547', '+::chr15_mat_hsa14:9215062-9217401', '+::chr16_pat_hsa15:19449428-19451750', '+::chr17_mat_hsa18:287499-289830', '+::chr21_mat_hsa20:32624048-32626387', '+::chr22_pat_hsa21:269045-271377', '+::chr23_pat_hsa22:172098-174429', '+::chrY_pat_hsaY:1040232-1042569']	13	[0.37816931671680276, 1.0, 0.6007735281478298, 1.0, 1.0, 1.0, 0.4301675977653631, 1.0, 1.0, 0.054146970348087665, 1.0, 1.0, 1.0]	[0.6218306832831972, 0.0, 0.3992264718521702, 0.0, 0.0, 0.0, 0.5698324022346368, 0.0, 0.0, 0.9458530296519123, 0.0, 0.0, 0.0]
mPanTro3	mPanTro3_numt354	NUMT_1339bp_75%	-::chr21_hap1_hsa20:35694196-35695535	mPanTro3	['+::chr11_hap1_hsa9:58721897-58724233', '+::chr12_hap1_hsa2a:28174323-28176708', '+::chr12_hap1_hsa2a:31385107-31387500', '+::chr14_hap1_hsa13:195366-197703', '+::chr14_hap1_hsa13:4201823-4204161', '+::chr14_hap1_hsa13:9813001-9815339', '+::chr15_hap1_hsa14:12798484-12800822', '+::chr16_hap1_hsa15:22614207-22616546', '+::chr21_hap1_hsa20:35693696-35696035', '+::chr22_hap1_hsa21:4376211-4378549', '+::chr22_hap1_hsa21:5899512-5901850', '+::chr22_hap1_hsa21:6960295-6962630', '+::chr23_hap1_hsa22:7468497-7470835']	13	[0.40954018048990115, 1.0, 1.0, 1.0, 1.0, 0.3682853459389772, 1.0, 1.0, 0.0, 0.38117748173614097, 1.0, 1.0, 1.0]	[0.5904598195100988, 0.0, 0.0, 0.0, 0.0, 0.6317146540610228, 0.0, 0.0, 1.0, 0.618822518263859, 0.0, 0.0, 0.0]
mPanTro3	mPanTro3_numt354	NUMT_1339bp_75%	-::chr21_hap1_hsa20:35694196-35695535	CHM13	['+::NC_060925.1:127805148-127807486', '+::NC_060926.1:95405602-95407996', '+::NC_060927.1:95718454-95720786', '+::NC_060928.1:49323067-49325404', '+::NC_060933.1:76941563-76943894', '+::NC_060937.1:5327267-5329600', '+::NC_060937.1:9434016-9436355', '+::NC_060938.1:1627722-1630055', '+::NC_060938.1:2905316-2907655', '+::NC_060938.1:5793825-5796164', '+::NC_060939.1:1839093-1841426', '+::NC_060939.1:4793497-4795836', '+::NC_060944.1:30209622-30211950', '+::NC_060945.1:2307614-2309948', '+::NC_060945.1:7591249-7593582', '+::NC_060946.1:10623929-10626268', '+::NC_060946.1:3809335-3811668', '+::NC_060946.1:9836756-9839092', '+::NC_060948.1:11353921-11356258']	19	[1.0, 0.5930382466695315, 0.42329179200687583, 1.0, 0.40481306403094114, 0.38633433605500644, 1.0, 0.4116888697894284, 1.0, 0.3704340352385045, 0.39063171465406105, 1.0, 0.17619252256123766, 0.3979372582724538, 0.3764503652771809, 0.37688010313708636, 0.3927804039535883, 1.0, 1.0]	[0.0, 0.40696175333046847, 0.5767082079931242, 0.0, 0.5951869359690589, 0.6136656639449936, 0.0, 0.5883111302105716, 0.0, 0.6295659647614955, 0.609368285345939, 0.0, 0.8238074774387624, 0.6020627417275461, 0.6235496347228191, 0.6231198968629137, 0.6072195960464117, 0.0, 0.0]
mPanTro3	mPanTro3_numt355	NUMT_948bp_75%	+::chr21_hap1_hsa20:35695555-35696503	mGorGor1	['+::chr11_mat_hsa2b:34206459-34208409', '+::chr12_pat_hsa2a:31616176-31618193']	2	[0.2815082644628099, 0.9989669421487604]	[0.71849173553719, 0.0010330578512396382]
mPanTro3	mPanTro3_numt355	NUMT_948bp_75%	+::chr21_hap1_hsa20:35695555-35696503	mPanPan1	['+::chr11_mat_hsa9:67409311-67411255', '+::chr12_mat_hsa2a:33396547-33398543', '+::chr12_mat_hsa2a:34109493-34111487', '+::chr14_pat_hsa13:234011-235957', '+::chr14_pat_hsa13:8781480-8783429', '+::chr15_mat_hsa14:310242-312188', '+::chr15_mat_hsa14:9216421-9218371', '+::chr16_pat_hsa15:19448449-19450390', '+::chr17_mat_hsa18:286525-288471', '+::chr21_mat_hsa20:32625407-32627361', '+::chr22_pat_hsa21:268073-270017', '+::chr23_pat_hsa22:171124-173070', '+::chrY_pat_hsaY:1039233-1041212']	13	[0.3868801652892562, 0.9989669421487604, 0.6213842975206612, 0.9984504132231405, 0.9984504132231405, 0.9984504132231405, 0.40134297520661155, 0.9974173553719008, 0.9984504132231405, 0.0625, 0.9984504132231405, 0.9984504132231405, 0.9989669421487604]	[0.6131198347107438, 0.0010330578512396382, 0.37861570247933884, 0.0015495867768594573, 0.0015495867768594573, 0.0015495867768594573, 0.5986570247933884, 0.0025826446280992066, 0.0015495867768594573, 0.9375, 0.0015495867768594573, 0.0015495867768594573, 0.0010330578512396382]
mPanTro3	mPanTro3_numt355	NUMT_948bp_75%	+::chr21_hap1_hsa20:35695555-35696503	mPanTro3	['+::chr11_hap1_hsa9:58723256-58725201', '+::chr12_hap1_hsa2a:28173279-28175359', '+::chr12_hap1_hsa2a:31384153-31386143', '+::chr14_hap1_hsa13:194324-196346', '+::chr14_hap1_hsa13:4200850-4202803', '+::chr14_hap1_hsa13:9814359-9816312', '+::chr15_hap1_hsa14:12797510-12799464', '+::chr16_hap1_hsa15:22613231-22615186', '+::chr21_hap1_hsa20:35695055-35697003', '+::chr22_hap1_hsa21:4377569-4379514', '+::chr22_hap1_hsa21:5898540-5900492', '+::chr22_hap1_hsa21:6959328-6961271', '+::chr23_hap1_hsa22:7467525-7469477']	13	[0.3987603305785124, 0.9989669421487604, 0.9989669421487604, 0.9979338842975206, 0.9979338842975206, 0.3543388429752066, 0.9974173553719008, 0.9974173553719008, 0.0, 0.3739669421487603, 0.9979338842975206, 0.9979338842975206, 0.9979338842975206]	[0.6012396694214877, 0.0010330578512396382, 0.0010330578512396382, 0.0020661157024793875, 0.0020661157024793875, 0.6456611570247934, 0.0025826446280992066, 0.0025826446280992066, 1.0, 0.6260330578512396, 0.0020661157024793875, 0.0020661157024793875, 0.0020661157024793875]
mPanTro3	mPanTro3_numt355	NUMT_948bp_75%	+::chr21_hap1_hsa20:35695555-35696503	mPonAbe1	['+::chr12_hap1_hsa2a:22397223-22399152']	1	[0.5785123966942148]	[0.42148760330578516]
mPanTro3	mPanTro3_numt355	NUMT_948bp_75%	+::chr21_hap1_hsa20:35695555-35696503	CHM13	['+::NC_060925.1:127804177-127806127', '+::NC_060926.1:95406959-95408961', '+::NC_060927.1:95719806-95721751', '+::NC_060928.1:49322072-49324047', '+::NC_060933.1:76942919-76944860', '+::NC_060937.1:5328620-5330567', '+::NC_060937.1:9433041-9434995', '+::NC_060938.1:1629075-1631022', '+::NC_060938.1:2904334-2906296', '+::NC_060938.1:5795184-5797133', '+::NC_060939.1:1840446-1842391', '+::NC_060939.1:4792522-4794476', '+::NC_060944.1:30210975-30212915', '+::NC_060945.1:2308968-2310913', '+::NC_060945.1:7592607-7594551', '+::NC_060946.1:10625288-10627237', '+::NC_060946.1:3810688-3812633', '+::NC_060946.1:9835790-9837735', '+::NC_060948.1:11352947-11354900']	19	[0.9984504132231405, 0.5878099173553719, 0.42768595041322316, 0.9979338842975206, 0.3744834710743802, 0.4018595041322314, 0.9984504132231405, 0.42768595041322316, 0.9974173553719008, 0.38481404958677684, 0.42613636363636365, 0.9984504132231405, 0.22882231404958678, 0.41735537190082644, 0.390495867768595, 0.39514462809917356, 0.4390495867768595, 0.9984504132231405, 0.9979338842975206]	[0.0015495867768594573, 0.4121900826446281, 0.5723140495867769, 0.0020661157024793875, 0.6255165289256198, 0.5981404958677685, 0.0015495867768594573, 0.5723140495867769, 0.0025826446280992066, 0.6151859504132231, 0.5738636363636364, 0.0015495867768594573, 0.7711776859504132, 0.5826446280991735, 0.609504132231405, 0.6048553719008265, 0.5609504132231404, 0.0015495867768594573, 0.0020661157024793875]
mPanTro3	mPanTro3_numt356	NUMT_370bp_73%	+::chr21_hap1_hsa20:40926397-40926767	mGorGor1	['+::chr21_pat_hsa20:46897736-46899104']	1	[0.11266568483063329]	[0.8873343151693667]
mPanTro3	mPanTro3_numt356	NUMT_370bp_73%	+::chr21_hap1_hsa20:40926397-40926767	mPanPan1	['+::chr21_mat_hsa20:40419250-40420620']	1	[0.0]	[1.0]
mPanTro3	mPanTro3_numt356	NUMT_370bp_73%	+::chr21_hap1_hsa20:40926397-40926767	mPanTro3	['+::chr21_hap1_hsa20:40925897-40927267']	1	[0.0]	[1.0]
mPanTro3	mPanTro3_numt356	NUMT_370bp_73%	+::chr21_hap1_hsa20:40926397-40926767	mPonAbe1	['+::chr21_hap1_hsa20:38858662-38860040']	1	[0.3490427098674521]	[0.6509572901325479]
mPanTro3	mPanTro3_numt356	NUMT_370bp_73%	+::chr21_hap1_hsa20:40926397-40926767	mPonPyg2	['+::chr21_hap1_hsa20:37122606-37123984']	1	[0.3379970544918999]	[0.6620029455081001]
mPanTro3	mPanTro3_numt356	NUMT_370bp_73%	+::chr21_hap1_hsa20:40926397-40926767	CHM13	['+::NC_060944.1:36408853-36410221']	1	[0.0861561119293078]	[0.9138438880706922]
mPanTro3	mPanTro3_numt357	NUMT_3648bp_78%,NUMT_3655bp_78%	-::chr21_hap1_hsa20:63647896-63651551	mGorGor1	['+::chr21_pat_hsa20:69626067-69630720']	1	[0.23928494507861298]	[0.760715054921387]
mPanTro3	mPanTro3_numt357	NUMT_3648bp_78%,NUMT_3655bp_78%	-::chr21_hap1_hsa20:63647896-63651551	mPanPan1	['+::chr21_mat_hsa20:63108048-63112698']	1	[0.09067413310359682]	[0.9093258668964032]
mPanTro3	mPanTro3_numt357	NUMT_3648bp_78%,NUMT_3655bp_78%	-::chr21_hap1_hsa20:63647896-63651551	mPanTro3	['+::chr21_hap1_hsa20:63647396-63652051']	1	[0.0]	[1.0]
mPanTro3	mPanTro3_numt357	NUMT_3648bp_78%,NUMT_3655bp_78%	-::chr21_hap1_hsa20:63647896-63651551	mPonAbe1	['+::chr21_hap1_hsa20:61752377-61757012']	1	[0.3588197286237347]	[0.6411802713762653]
mPanTro3	mPanTro3_numt357	NUMT_3648bp_78%,NUMT_3655bp_78%	-::chr21_hap1_hsa20:63647896-63651551	mPonPyg2	['+::chr21_hap1_hsa20:60028898-60033530']	1	[0.3749730777514538]	[0.6250269222485463]
mPanTro3	mPanTro3_numt357	NUMT_3648bp_78%,NUMT_3655bp_78%	-::chr21_hap1_hsa20:63647896-63651551	mSymSyn1	['+::chr24_hap1:15167410-15172090']	1	[1.0]	[0.0]
mPanTro3	mPanTro3_numt357	NUMT_3648bp_78%,NUMT_3655bp_78%	-::chr21_hap1_hsa20:63647896-63651551	CHM13	['+::NC_060944.1:59134655-59139328']	1	[0.20503984492784838]	[0.7949601550721517]
mPanTro3	mPanTro3_numt358	NUMT_112bp_82%	-::chr21_hap1_hsa20:63652191-63652303	mGorGor1	['+::chr21_pat_hsa20:69630359-69631472']	1	[0.19636363636363635]	[0.8036363636363637]
mPanTro3	mPanTro3_numt358	NUMT_112bp_82%	-::chr21_hap1_hsa20:63652191-63652303	mPanPan1	['+::chr21_mat_hsa20:63112337-63113451']	1	[0.10636363636363637]	[0.8936363636363637]
mPanTro3	mPanTro3_numt358	NUMT_112bp_82%	-::chr21_hap1_hsa20:63652191-63652303	mPanTro3	['+::chr21_hap1_hsa20:63651691-63652803']	1	[0.0]	[1.0]
mPanTro3	mPanTro3_numt358	NUMT_112bp_82%	-::chr21_hap1_hsa20:63652191-63652303	mPonAbe1	['+::chr21_hap1_hsa20:61756651-61757764']	1	[0.30454545454545456]	[0.6954545454545454]
mPanTro3	mPanTro3_numt358	NUMT_112bp_82%	-::chr21_hap1_hsa20:63652191-63652303	mPonPyg2	['+::chr21_hap1_hsa20:60033169-60034282']	1	[0.3009090909090909]	[0.6990909090909091]
mPanTro3	mPanTro3_numt358	NUMT_112bp_82%	-::chr21_hap1_hsa20:63652191-63652303	mSymSyn1	['+::chr24_hap1:15166650-15167772']	1	[1.0]	[0.0]
mPanTro3	mPanTro3_numt358	NUMT_112bp_82%	-::chr21_hap1_hsa20:63652191-63652303	CHM13	['+::NC_060944.1:59138968-59140080']	1	[0.1990909090909091]	[0.8009090909090909]
mPanTro3	mPanTro3_numt359	NUMT_471bp_71%	-::chr21_hap1_hsa20:66718333-66718804	mGorGor1	['+::chr21_pat_hsa20:72700591-72702060']	1	[0.14667580534612748]	[0.8533241946538725]
mPanTro3	mPanTro3_numt359	NUMT_471bp_71%	-::chr21_hap1_hsa20:66718333-66718804	mPanPan1	['+::chr21_mat_hsa20:66181047-66182517']	1	[0.05894448252227553]	[0.9410555174777244]
mPanTro3	mPanTro3_numt359	NUMT_471bp_71%	-::chr21_hap1_hsa20:66718333-66718804	mPanTro3	['+::chr21_hap1_hsa20:66717833-66719304']	1	[0.0]	[1.0]
mPanTro3	mPanTro3_numt359	NUMT_471bp_71%	-::chr21_hap1_hsa20:66718333-66718804	mPonAbe1	['+::chr21_hap1_hsa20:64823765-64825236']	1	[0.48046607265250174]	[0.5195339273474983]
mPanTro3	mPanTro3_numt359	NUMT_471bp_71%	-::chr21_hap1_hsa20:66718333-66718804	mPonPyg2	['+::chr21_hap1_hsa20:63106580-63108051']	1	[0.4838930774503084]	[0.5161069225496916]
mPanTro3	mPanTro3_numt359	NUMT_471bp_71%	-::chr21_hap1_hsa20:66718333-66718804	mSymSyn1	['+::chr24_hap1:12103166-12104623']	1	[1.0]	[0.0]
mPanTro3	mPanTro3_numt359	NUMT_471bp_71%	-::chr21_hap1_hsa20:66718333-66718804	CHM13	['+::NC_060944.1:62199172-62200642']	1	[0.10143934201507881]	[0.8985606579849212]
mPanTro3	mPanTro3_numt360	NUMT_516bp_84%	-::chr22_hap1_hsa21:4376124-4376640	mGorGor1	['+::chr11_mat_hsa2b:34204521-34206031', '+::chr12_pat_hsa2a:31618623-31620137']	2	[0.35305851063829785, 1.0]	[0.6469414893617021, 0.0]
mPanTro3	mPanTro3_numt360	NUMT_516bp_84%	-::chr22_hap1_hsa21:4376124-4376640	mPanPan1	['+::chr11_mat_hsa9:67407366-67408881', '+::chr12_mat_hsa2a:33398964-33400567', '+::chr12_mat_hsa2a:34107460-34109063', '+::chr14_pat_hsa13:236386-237974', '+::chr14_pat_hsa13:8783858-8785370', '+::chr15_mat_hsa14:312617-314206', '+::chr15_mat_hsa14:9214479-9215991', '+::chr16_pat_hsa15:19450820-19452331', '+::chr17_mat_hsa18:288900-290489', '+::chr21_mat_hsa20:32623465-32624977', '+::chr22_pat_hsa21:270446-272036', '+::chr23_pat_hsa22:173499-175089', '+::chrY_pat_hsaY:1041640-1043159']	13	[0.4740691489361702, 1.0, 0.6456117021276596, 1.0, 1.0, 1.0, 0.46875, 1.0, 1.0, 0.3882978723404255, 1.0, 1.0, 1.0]	[0.5259308510638299, 0.0, 0.3543882978723404, 0.0, 0.0, 0.0, 0.53125, 0.0, 0.0, 0.6117021276595744, 0.0, 0.0, 0.0]
mPanTro3	mPanTro3_numt360	NUMT_516bp_84%	-::chr22_hap1_hsa21:4376124-4376640	mPanTro3	['+::chr11_hap1_hsa9:58721311-58722826', '+::chr12_hap1_hsa2a:28175780-28177384', '+::chr12_hap1_hsa2a:31386573-31388182', '+::chr14_hap1_hsa13:196775-198288', '+::chr14_hap1_hsa13:4203232-4204745', '+::chr14_hap1_hsa13:9812417-9813930', '+::chr15_hap1_hsa14:12799893-12801408', '+::chr16_hap1_hsa15:22615616-22617127', '+::chr21_hap1_hsa20:35693113-35694625', '+::chr22_hap1_hsa21:4375624-4377140', '+::chr22_hap1_hsa21:5900921-5902434', '+::chr22_hap1_hsa21:6961700-6963219', '+::chr23_hap1_hsa22:7469906-7471417']	13	[0.4773936170212766, 1.0, 1.0, 1.0, 1.0, 0.11303191489361702, 1.0, 1.0, 0.3949468085106383, 0.0, 1.0, 1.0, 1.0]	[0.5226063829787234, 0.0, 0.0, 0.0, 0.0, 0.886968085106383, 0.0, 0.0, 0.6050531914893618, 1.0, 0.0, 0.0, 0.0]
mPanTro3	mPanTro3_numt360	NUMT_516bp_84%	-::chr22_hap1_hsa21:4376124-4376640	CHM13	['+::NC_060925.1:127806556-127808074', '+::NC_060926.1:95405010-95406529', '+::NC_060927.1:95717860-95719378', '+::NC_060928.1:49324476-49325986', '+::NC_060933.1:76940975-76942489', '+::NC_060937.1:5326679-5328191', '+::NC_060937.1:9435425-9437016', '+::NC_060938.1:1627131-1628646', '+::NC_060938.1:2906726-2908238', '+::NC_060938.1:5793244-5794755', '+::NC_060939.1:1838507-1840017', '+::NC_060939.1:4794906-4796497', '+::NC_060944.1:30209040-30210549', '+::NC_060945.1:2307021-2308539', '+::NC_060945.1:7590668-7592178', '+::NC_060946.1:10623348-10624859', '+::NC_060946.1:3808748-3810259', '+::NC_060946.1:9838164-9839679', '+::NC_060948.1:11355329-11356841']	19	[1.0, 0.5964095744680851, 0.2632978723404255, 1.0, 0.4734042553191489, 0.2220744680851064, 1.0, 0.26728723404255317, 1.0, 0.21675531914893617, 0.2699468085106383, 1.0, 0.37898936170212766, 0.24069148936170212, 0.20013297872340424, 0.2327127659574468, 0.25066489361702127, 1.0, 1.0]	[0.0, 0.40359042553191493, 0.7367021276595744, 0.0, 0.5265957446808511, 0.7779255319148937, 0.0, 0.7327127659574468, 0.0, 0.7832446808510638, 0.7300531914893618, 0.0, 0.6210106382978724, 0.7593085106382979, 0.7998670212765957, 0.7672872340425532, 0.7493351063829787, 0.0, 0.0]
mPanTro3	mPanTro3_numt361	NUMT_1336bp_75%	-::chr22_hap1_hsa21:4376713-4378049	mGorGor1	['+::chr11_mat_hsa2b:34205104-34207438', '+::chr12_pat_hsa2a:31617136-31619547']	2	[0.37263339070567986, 1.0]	[0.6273666092943202, 0.0]
mPanTro3	mPanTro3_numt361	NUMT_1336bp_75%	-::chr22_hap1_hsa21:4376713-4378049	mPanPan1	['+::chr11_mat_hsa9:67407954-67410288', '+::chr12_mat_hsa2a:33397507-33399889', '+::chr12_mat_hsa2a:34108138-34110529', '+::chr14_pat_hsa13:234985-237314', '+::chr14_pat_hsa13:8782449-8784785', '+::chr15_mat_hsa14:311216-313545', '+::chr15_mat_hsa14:9215064-9217401', '+::chr16_pat_hsa15:19449428-19451748', '+::chr17_mat_hsa18:287499-289828', '+::chr21_mat_hsa20:32624050-32626387', '+::chr22_pat_hsa21:269045-271375', '+::chr23_pat_hsa22:172098-174427', '+::chrY_pat_hsaY:1040232-1042567']	13	[0.37349397590361444, 1.0, 0.5959552495697074, 1.0, 1.0, 1.0, 0.3898450946643718, 1.0, 1.0, 0.3644578313253012, 1.0, 1.0, 1.0]	[0.6265060240963856, 0.0, 0.40404475043029264, 0.0, 0.0, 0.0, 0.6101549053356282, 0.0, 0.0, 0.6355421686746988, 0.0, 0.0, 0.0]
mPanTro3	mPanTro3_numt361	NUMT_1336bp_75%	-::chr22_hap1_hsa21:4376713-4378049	mPanTro3	['+::chr11_hap1_hsa9:58721899-58724233', '+::chr12_hap1_hsa2a:28174323-28176706', '+::chr12_hap1_hsa2a:31385107-31387498', '+::chr14_hap1_hsa13:195366-197701', '+::chr14_hap1_hsa13:4201823-4204159', '+::chr14_hap1_hsa13:9813003-9815339', '+::chr15_hap1_hsa14:12798484-12800820', '+::chr16_hap1_hsa15:22614207-22616544', '+::chr21_hap1_hsa20:35693698-35696035', '+::chr22_hap1_hsa21:4376213-4378549', '+::chr22_hap1_hsa21:5899512-5901848', '+::chr22_hap1_hsa21:6960295-6962628', '+::chr23_hap1_hsa22:7468497-7470833']	13	[0.39414802065404475, 1.0, 1.0, 1.0, 1.0, 0.08864027538726334, 1.0, 1.0, 0.3816695352839931, 0.0, 1.0, 1.0, 1.0]	[0.6058519793459552, 0.0, 0.0, 0.0, 0.0, 0.9113597246127366, 0.0, 0.0, 0.6183304647160068, 1.0, 0.0, 0.0, 0.0]
mPanTro3	mPanTro3_numt361	NUMT_1336bp_75%	-::chr22_hap1_hsa21:4376713-4378049	CHM13	['+::NC_060925.1:127805148-127807484', '+::NC_060926.1:95405604-95407996', '+::NC_060927.1:95718456-95720786', '+::NC_060928.1:49323067-49325402', '+::NC_060933.1:76941565-76943894', '+::NC_060937.1:5327269-5329600', '+::NC_060937.1:9434016-9436353', '+::NC_060938.1:1627724-1630055', '+::NC_060938.1:2905316-2907653', '+::NC_060938.1:5793827-5796164', '+::NC_060939.1:1839095-1841426', '+::NC_060939.1:4793497-4795834', '+::NC_060944.1:30209624-30211950', '+::NC_060945.1:2307616-2309948', '+::NC_060945.1:7591251-7593582', '+::NC_060946.1:10623931-10626268', '+::NC_060946.1:3809337-3811668', '+::NC_060946.1:9836756-9839090', '+::NC_060948.1:11353921-11356256']	19	[1.0, 0.5821858864027539, 0.2706540447504303, 1.0, 0.4040447504302926, 0.22418244406196214, 1.0, 0.26161790017211706, 1.0, 0.21858864027538727, 0.2332185886402754, 1.0, 0.3515490533562823, 0.2452667814113597, 0.20438898450946644, 0.21987951807228914, 0.2332185886402754, 1.0, 1.0]	[0.0, 0.4178141135972461, 0.7293459552495697, 0.0, 0.5959552495697074, 0.7758175559380378, 0.0, 0.7383820998278829, 0.0, 0.7814113597246127, 0.7667814113597247, 0.0, 0.6484509466437177, 0.7547332185886403, 0.7956110154905336, 0.7801204819277109, 0.7667814113597247, 0.0, 0.0]
mPanTro3	mPanTro3_numt362	NUMT_948bp_75%	+::chr22_hap1_hsa21:4378069-4379017	mGorGor1	['+::chr11_mat_hsa2b:34206459-34208412', '+::chr12_pat_hsa2a:31616173-31618193']	2	[0.36983471074380164, 0.9994834710743802]	[0.6301652892561984, 0.0005165289256198191]
mPanTro3	mPanTro3_numt362	NUMT_948bp_75%	+::chr22_hap1_hsa21:4378069-4379017	mPanPan1	['+::chr11_mat_hsa9:67409311-67411258', '+::chr12_mat_hsa2a:33396544-33398543', '+::chr12_mat_hsa2a:34109493-34111490', '+::chr14_pat_hsa13:234008-235957', '+::chr14_pat_hsa13:8781477-8783429', '+::chr15_mat_hsa14:310239-312188', '+::chr15_mat_hsa14:9216421-9218374', '+::chr16_pat_hsa15:19448446-19450390', '+::chr17_mat_hsa18:286522-288471', '+::chr21_mat_hsa20:32625407-32627364', '+::chr22_pat_hsa21:268070-270017', '+::chr23_pat_hsa22:171121-173070', '+::chrY_pat_hsaY:1039230-1041212']	13	[0.37706611570247933, 0.9994834710743802, 0.5981404958677686, 0.9984504132231405, 0.9984504132231405, 0.9984504132231405, 0.3899793388429752, 0.9979338842975206, 0.9984504132231405, 0.3496900826446281, 0.9984504132231405, 0.9984504132231405, 0.9994834710743802]	[0.6229338842975207, 0.0005165289256198191, 0.40185950413223137, 0.0015495867768594573, 0.0015495867768594573, 0.0015495867768594573, 0.6100206611570248, 0.0020661157024793875, 0.0015495867768594573, 0.6503099173553719, 0.0015495867768594573, 0.0015495867768594573, 0.0005165289256198191]
mPanTro3	mPanTro3_numt362	NUMT_948bp_75%	+::chr22_hap1_hsa21:4378069-4379017	mPanTro3	['+::chr11_hap1_hsa9:58723256-58725204', '+::chr12_hap1_hsa2a:28173276-28175359', '+::chr12_hap1_hsa2a:31384150-31386143', '+::chr14_hap1_hsa13:194321-196346', '+::chr14_hap1_hsa13:4200847-4202803', '+::chr14_hap1_hsa13:9814359-9816315', '+::chr15_hap1_hsa14:12797507-12799464', '+::chr16_hap1_hsa15:22613228-22615186', '+::chr21_hap1_hsa20:35695055-35697006', '+::chr22_hap1_hsa21:4377569-4379517', '+::chr22_hap1_hsa21:5898537-5900492', '+::chr22_hap1_hsa21:6959325-6961271', '+::chr23_hap1_hsa22:7467522-7469477']	13	[0.38481404958677684, 0.9994834710743802, 0.9994834710743802, 0.9979338842975206, 0.9979338842975206, 0.10382231404958678, 0.9979338842975206, 0.9979338842975206, 0.3739669421487603, 0.0, 0.9979338842975206, 0.9979338842975206, 0.9979338842975206]	[0.6151859504132231, 0.0005165289256198191, 0.0005165289256198191, 0.0020661157024793875, 0.0020661157024793875, 0.8961776859504132, 0.0020661157024793875, 0.0020661157024793875, 0.6260330578512396, 1.0, 0.0020661157024793875, 0.0020661157024793875, 0.0020661157024793875]
mPanTro3	mPanTro3_numt362	NUMT_948bp_75%	+::chr22_hap1_hsa21:4378069-4379017	mPonAbe1	['+::chr12_hap1_hsa2a:22397223-22399155']	1	[0.550103305785124]	[0.449896694214876]
mPanTro3	mPanTro3_numt362	NUMT_948bp_75%	+::chr22_hap1_hsa21:4378069-4379017	CHM13	['+::NC_060925.1:127804174-127806127', '+::NC_060926.1:95406959-95408964', '+::NC_060927.1:95719806-95721754', '+::NC_060928.1:49322069-49324047', '+::NC_060933.1:76942919-76944863', '+::NC_060937.1:5328620-5330570', '+::NC_060937.1:9433038-9434995', '+::NC_060938.1:1629075-1631025', '+::NC_060938.1:2904331-2906296', '+::NC_060938.1:5795184-5797136', '+::NC_060939.1:1840446-1842394', '+::NC_060939.1:4792519-4794476', '+::NC_060944.1:30210975-30212918', '+::NC_060945.1:2308968-2310916', '+::NC_060945.1:7592607-7594554', '+::NC_060946.1:10625288-10627240', '+::NC_060946.1:3810688-3812636', '+::NC_060946.1:9835787-9837735', '+::NC_060948.1:11352944-11354900']	19	[0.9984504132231405, 0.5671487603305785, 0.23243801652892562, 0.9979338842975206, 0.36983471074380164, 0.2112603305785124, 0.9984504132231405, 0.2308884297520661, 0.9979338842975206, 0.20351239669421486, 0.2097107438016529, 0.9984504132231405, 0.3600206611570248, 0.22675619834710745, 0.20609504132231404, 0.21229338842975207, 0.22520661157024793, 0.9984504132231405, 0.9979338842975206]	[0.0015495867768594573, 0.4328512396694215, 0.7675619834710744, 0.0020661157024793875, 0.6301652892561984, 0.7887396694214877, 0.0015495867768594573, 0.7691115702479339, 0.0020661157024793875, 0.7964876033057852, 0.7902892561983471, 0.0015495867768594573, 0.6399793388429752, 0.7732438016528925, 0.793904958677686, 0.7877066115702479, 0.7747933884297521, 0.0015495867768594573, 0.0020661157024793875]
mPanTro3	mPanTro3_numt363	NUMT_951bp_74%	-::chr22_hap1_hsa21:5899042-5899993	mGorGor1	['+::chr11_mat_hsa2b:34206458-34208407', '+::chr12_pat_hsa2a:31616178-31618194']	2	[0.999484270242393, 0.5843218153687467]	[0.000515729757607053, 0.4156781846312533]
