Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity
mPonPyg2	mPonPyg2_numt63	NUMT_983bp_68%	+::chr11_hap1_hsa2b:101838873-101839856	HG01358	['+::HG01358#1#CM089051.1:201544132-201546113']	1	[0.34281361097003554]	[0.6571863890299645]
mPonPyg2	mPonPyg2_numt63	NUMT_983bp_68%	+::chr11_hap1_hsa2b:101838873-101839856	HG02572	['+::HG02572#1#CM088151.1:201403339-201405316']	1	[0.34265378749364517]	[0.6573462125063548]
mPonPyg2	mPonPyg2_numt63	NUMT_983bp_68%	+::chr11_hap1_hsa2b:101838873-101839856	HG04184	['+::HG04184#1#CM086457.1:198317719-198319700']	1	[0.34738445911630267]	[0.6526155408836973]
mPonPyg2	mPonPyg2_numt64	NUMT_2454bp_66%	+::chr11_hap1_hsa2b:101842383-101844837	HG002	['+::HG002#1#chr2:201210164-201213589']	1	[0.36757624398073835]	[0.6324237560192616]
mPonPyg2	mPonPyg2_numt64	NUMT_2454bp_66%	+::chr11_hap1_hsa2b:101842383-101844837	HG00597	['+::HG00597#1#CM085767.1:201833413-201836839']	1	[0.37029471841260575]	[0.6297052815873942]
mPonPyg2	mPonPyg2_numt64	NUMT_2454bp_66%	+::chr11_hap1_hsa2b:101842383-101844837	HG01358	['+::HG01358#1#CM089051.1:201547650-201551075']	1	[0.36757624398073835]	[0.6324237560192616]
mPonPyg2	mPonPyg2_numt64	NUMT_2454bp_66%	+::chr11_hap1_hsa2b:101842383-101844837	HG02572	['+::HG02572#1#CM088151.1:201406852-201410278']	1	[0.37029471841260575]	[0.6297052815873942]
mPonPyg2	mPonPyg2_numt64	NUMT_2454bp_66%	+::chr11_hap1_hsa2b:101842383-101844837	HG04184	['+::HG04184#1#CM086457.1:198321237-198324662']	1	[0.36815992995768276]	[0.6318400700423172]
mPonPyg2	mPonPyg2_numt65	NUMT_699bp_68%	+::chr11_hap1_hsa2b:101845139-101845838	HG002	['+::HG002#1#chr2:201212902-201214600']	1	[0.4375556214773064]	[0.5624443785226936]
mPonPyg2	mPonPyg2_numt65	NUMT_699bp_68%	+::chr11_hap1_hsa2b:101845139-101845838	HG00597	['+::HG00597#1#CM085767.1:201836152-201837848']	1	[0.44553279905016324]	[0.5544672009498368]
mPonPyg2	mPonPyg2_numt65	NUMT_699bp_68%	+::chr11_hap1_hsa2b:101845139-101845838	HG01358	['+::HG01358#1#CM089051.1:201550388-201552086']	1	[0.4375556214773064]	[0.5624443785226936]
mPonPyg2	mPonPyg2_numt65	NUMT_699bp_68%	+::chr11_hap1_hsa2b:101845139-101845838	HG02572	['+::HG02572#1#CM088151.1:201409591-201411287']	1	[0.44553279905016324]	[0.5544672009498368]
mPonPyg2	mPonPyg2_numt65	NUMT_699bp_68%	+::chr11_hap1_hsa2b:101845139-101845838	HG04184	['+::HG04184#1#CM086457.1:198323975-198325673']	1	[0.4375556214773064]	[0.5624443785226936]
mPonPyg2	mPonPyg2_numt66	NUMT_1120bp_65%	+::chr11_hap1_hsa2b:101846574-101847694	HG002	['+::HG002#1#chr2:201214331-201216475']	1	[0.415762151958471]	[0.584237848041529]
mPonPyg2	mPonPyg2_numt66	NUMT_1120bp_65%	+::chr11_hap1_hsa2b:101846574-101847694	HG00597	['+::HG00597#1#CM085767.1:201837581-201839723']	1	[0.4197355996222852]	[0.5802644003777149]
mPonPyg2	mPonPyg2_numt66	NUMT_1120bp_65%	+::chr11_hap1_hsa2b:101846574-101847694	HG01358	['+::HG01358#1#CM089051.1:201551817-201553961']	1	[0.415762151958471]	[0.584237848041529]
mPonPyg2	mPonPyg2_numt66	NUMT_1120bp_65%	+::chr11_hap1_hsa2b:101846574-101847694	HG02572	['+::HG02572#1#CM088151.1:201411020-201413162']	1	[0.4197355996222852]	[0.5802644003777149]
mPonPyg2	mPonPyg2_numt66	NUMT_1120bp_65%	+::chr11_hap1_hsa2b:101846574-101847694	HG04184	['+::HG04184#1#CM086457.1:198325404-198327548']	1	[0.415762151958471]	[0.584237848041529]
mPonPyg2	mPonPyg2_numt69	NUMT_850bp_76%	-::chr11_hap1_hsa2b:102918219-102919069	HG002	['+::HG002#1#chr2:202276302-202278148']	1	[0.3427792915531335]	[0.6572207084468664]
mPonPyg2	mPonPyg2_numt69	NUMT_850bp_76%	-::chr11_hap1_hsa2b:102918219-102919069	HG00597	['+::HG00597#1#CM085767.1:202900087-202901933']	1	[0.3634877384196185]	[0.6365122615803815]
mPonPyg2	mPonPyg2_numt69	NUMT_850bp_76%	-::chr11_hap1_hsa2b:102918219-102919069	HG01358	['+::HG01358#1#CM089051.1:202614486-202616332']	1	[0.3634877384196185]	[0.6365122615803815]
mPonPyg2	mPonPyg2_numt69	NUMT_850bp_76%	-::chr11_hap1_hsa2b:102918219-102919069	HG02572	['+::HG02572#1#CM088151.1:202473805-202475651']	1	[0.3634877384196185]	[0.6365122615803815]
mPonPyg2	mPonPyg2_numt69	NUMT_850bp_76%	-::chr11_hap1_hsa2b:102918219-102919069	HG04184	['+::HG04184#1#CM086457.1:199387883-199389729']	1	[0.3634877384196185]	[0.6365122615803815]
mPonPyg2	mPonPyg2_numt70	NUMT_229bp_88%	-::chr11_hap1_hsa2b:112150721-112150950	HG002	['+::HG002#1#chr2:211440950-211442216']	1	[0.38112596192790604]	[0.618874038072094]
mPonPyg2	mPonPyg2_numt70	NUMT_229bp_88%	-::chr11_hap1_hsa2b:112150721-112150950	HG00597	['+::HG00597#1#CM085767.1:212067668-212068937']	1	[0.4045307443365696]	[0.5954692556634305]
mPonPyg2	mPonPyg2_numt70	NUMT_229bp_88%	-::chr11_hap1_hsa2b:112150721-112150950	HG01358	['+::HG01358#1#CM089051.1:211780961-211782238']	1	[0.38387096774193546]	[0.6161290322580646]
mPonPyg2	mPonPyg2_numt70	NUMT_229bp_88%	-::chr11_hap1_hsa2b:112150721-112150950	HG02572	['+::HG02572#1#CM088151.1:211633283-211634542']	1	[0.3891145410235581]	[0.6108854589764419]
mPonPyg2	mPonPyg2_numt70	NUMT_229bp_88%	-::chr11_hap1_hsa2b:112150721-112150950	HG04184	['+::HG04184#1#CM086457.1:208555977-208557240']	1	[0.37307380373073806]	[0.6269261962692619]
mPonPyg2	mPonPyg2_numt71	NUMT_2202bp_78%	-::chr11_hap1_hsa2b:112151352-112153554	HG002	['+::HG002#1#chr2:211441622-211444820']	1	[0.3545654220269846]	[0.6454345779730154]
mPonPyg2	mPonPyg2_numt71	NUMT_2202bp_78%	-::chr11_hap1_hsa2b:112151352-112153554	HG00597	['+::HG00597#1#CM085767.1:212068343-212071541']	1	[0.35895826796360214]	[0.6410417320363979]
mPonPyg2	mPonPyg2_numt71	NUMT_2202bp_78%	-::chr11_hap1_hsa2b:112151352-112153554	HG01358	['+::HG01358#1#CM089051.1:211781644-211784842']	1	[0.3545654220269846]	[0.6454345779730154]
mPonPyg2	mPonPyg2_numt71	NUMT_2202bp_78%	-::chr11_hap1_hsa2b:112151352-112153554	HG02572	['+::HG02572#1#CM088151.1:211633948-211637146']	1	[0.3598995920928773]	[0.6401004079071226]
mPonPyg2	mPonPyg2_numt71	NUMT_2202bp_78%	-::chr11_hap1_hsa2b:112151352-112153554	HG04184	['+::HG04184#1#CM086457.1:208556642-208559843']	1	[0.3583189587580367]	[0.6416810412419633]
mPonPyg2	mPonPyg2_numt72	NUMT_2782bp_75%	+::chr11_hap1_hsa2b:112154156-112156938	HG002	['+::HG002#1#chr2:211444422-211448207']	1	[0.40617955178358306]	[0.5938204482164169]
mPonPyg2	mPonPyg2_numt72	NUMT_2782bp_75%	+::chr11_hap1_hsa2b:112154156-112156938	HG00597	['+::HG00597#1#CM085767.1:212071143-212074928']	1	[0.40299695000663044]	[0.5970030499933696]
mPonPyg2	mPonPyg2_numt72	NUMT_2782bp_75%	+::chr11_hap1_hsa2b:112154156-112156938	HG01358	['+::HG01358#1#CM089051.1:211784444-211788229']	1	[0.40617955178358306]	[0.5938204482164169]
mPonPyg2	mPonPyg2_numt72	NUMT_2782bp_75%	+::chr11_hap1_hsa2b:112154156-112156938	HG02572	['+::HG02572#1#CM088151.1:211636748-211640533']	1	[0.40538390133934493]	[0.594616098660655]
mPonPyg2	mPonPyg2_numt72	NUMT_2782bp_75%	+::chr11_hap1_hsa2b:112154156-112156938	HG04184	['+::HG04184#1#CM086457.1:208559445-208563230']	1	[0.4080360694868055]	[0.5919639305131945]
mPonPyg2	mPonPyg2_numt74	NUMT_117bp_75%	-::chr11_hap1_hsa2b:116257345-116257462	HG002	['+::HG002#1#chr2:215483066-215484182']	1	[0.38106026280018124]	[0.6189397371998188]
mPonPyg2	mPonPyg2_numt74	NUMT_117bp_75%	-::chr11_hap1_hsa2b:116257345-116257462	HG00597	['+::HG00597#1#CM085767.1:216111688-216112804']	1	[0.38740371545083824]	[0.6125962845491617]
mPonPyg2	mPonPyg2_numt74	NUMT_117bp_75%	-::chr11_hap1_hsa2b:116257345-116257462	HG01358	['+::HG01358#1#CM089051.1:215823676-215824792']	1	[0.38740371545083824]	[0.6125962845491617]
mPonPyg2	mPonPyg2_numt74	NUMT_117bp_75%	-::chr11_hap1_hsa2b:116257345-116257462	HG02572	['+::HG02572#1#CM088151.1:215677874-215678990']	1	[0.38106026280018124]	[0.6189397371998188]
mPonPyg2	mPonPyg2_numt74	NUMT_117bp_75%	-::chr11_hap1_hsa2b:116257345-116257462	HG04184	['+::HG04184#1#CM086457.1:212600892-212602008']	1	[0.38740371545083824]	[0.6125962845491617]
mPonPyg2	mPonPyg2_numt75	NUMT_117bp_76%	+::chr11_hap1_hsa2b:117331891-117332008	HG002	['+::HG002#1#chr2:216550643-216551768']	1	[0.3140794223826715]	[0.6859205776173285]
mPonPyg2	mPonPyg2_numt75	NUMT_117bp_76%	+::chr11_hap1_hsa2b:117331891-117332008	HG00597	['+::HG00597#1#CM085767.1:217176345-217177470']	1	[0.3140794223826715]	[0.6859205776173285]
mPonPyg2	mPonPyg2_numt75	NUMT_117bp_76%	+::chr11_hap1_hsa2b:117331891-117332008	HG01358	['+::HG01358#1#CM089051.1:216888323-216889448']	1	[0.3140794223826715]	[0.6859205776173285]
mPonPyg2	mPonPyg2_numt75	NUMT_117bp_76%	+::chr11_hap1_hsa2b:117331891-117332008	HG02572	['+::HG02572#1#CM088151.1:216742457-216743582']	1	[0.3140794223826715]	[0.6859205776173285]
mPonPyg2	mPonPyg2_numt75	NUMT_117bp_76%	+::chr11_hap1_hsa2b:117331891-117332008	HG04184	['+::HG04184#1#CM086457.1:213665673-213666798']	1	[0.3140794223826715]	[0.6859205776173285]
mPonPyg2	mPonPyg2_numt76	NUMT_448bp_78%	-::chr11_hap1_hsa2b:120513939-120514387	HG002	['+::HG002#1#chr2:219724544-219725964']	1	[0.42294159042927515]	[0.5770584095707249]
mPonPyg2	mPonPyg2_numt76	NUMT_448bp_78%	-::chr11_hap1_hsa2b:120513939-120514387	HG00597	['+::HG00597#1#CM085767.1:220352358-220353778']	1	[0.42294159042927515]	[0.5770584095707249]
mPonPyg2	mPonPyg2_numt76	NUMT_448bp_78%	-::chr11_hap1_hsa2b:120513939-120514387	HG01358	['+::HG01358#1#CM089051.1:220058232-220059652']	1	[0.42294159042927515]	[0.5770584095707249]
mPonPyg2	mPonPyg2_numt76	NUMT_448bp_78%	-::chr11_hap1_hsa2b:120513939-120514387	HG02572	['+::HG02572#1#CM088151.1:219916491-219917911']	1	[0.422237860661506]	[0.577762139338494]
mPonPyg2	mPonPyg2_numt76	NUMT_448bp_78%	-::chr11_hap1_hsa2b:120513939-120514387	HG04184	['+::HG04184#1#CM086457.1:216835447-216836867']	1	[0.42294159042927515]	[0.5770584095707249]
mPonPyg2	mPonPyg2_numt77	NUMT_89bp_79%	+::chr11_hap1_hsa2b:127019722-127019811	HG002	['+::HG002#1#chr2:226086685-226087760']	1	[0.4246959775491113]	[0.5753040224508887]
mPonPyg2	mPonPyg2_numt77	NUMT_89bp_79%	+::chr11_hap1_hsa2b:127019722-127019811	HG00597	['+::HG00597#1#CM085767.1:226720456-226721531']	1	[0.42656688493919553]	[0.5734331150608045]
mPonPyg2	mPonPyg2_numt77	NUMT_89bp_79%	+::chr11_hap1_hsa2b:127019722-127019811	HG01358	['+::HG01358#1#CM089051.1:226431101-226432176']	1	[0.4246959775491113]	[0.5753040224508887]
mPonPyg2	mPonPyg2_numt77	NUMT_89bp_79%	+::chr11_hap1_hsa2b:127019722-127019811	HG02572	['+::HG02572#1#CM088151.1:226286880-226287955']	1	[0.4246959775491113]	[0.5753040224508887]
mPonPyg2	mPonPyg2_numt77	NUMT_89bp_79%	+::chr11_hap1_hsa2b:127019722-127019811	HG04184	['+::HG04184#1#CM086457.1:223203713-223204788']	1	[0.4246959775491113]	[0.5753040224508887]
mPonPyg2	mPonPyg2_numt78	NUMT_202bp_67%	+::chr11_hap1_hsa2b:129618174-129618376	HG002	['+::HG002#1#chr2:228689680-228690887']	1	[0.4477549307595468]	[0.5522450692404532]
mPonPyg2	mPonPyg2_numt78	NUMT_202bp_67%	+::chr11_hap1_hsa2b:129618174-129618376	HG00597	['+::HG00597#1#CM085767.1:229329117-229330324']	1	[0.4477549307595468]	[0.5522450692404532]
mPonPyg2	mPonPyg2_numt78	NUMT_202bp_67%	+::chr11_hap1_hsa2b:129618174-129618376	HG01358	['+::HG01358#1#CM089051.1:229038937-229040144']	1	[0.4477549307595468]	[0.5522450692404532]
mPonPyg2	mPonPyg2_numt78	NUMT_202bp_67%	+::chr11_hap1_hsa2b:129618174-129618376	HG02572	['+::HG02572#1#CM088151.1:228895553-228896758']	1	[0.4472910541789164]	[0.5527089458210837]
mPonPyg2	mPonPyg2_numt78	NUMT_202bp_67%	+::chr11_hap1_hsa2b:129618174-129618376	HG04184	['+::HG04184#1#CM086457.1:225810579-225811786']	1	[0.4477549307595468]	[0.5522450692404532]
mPonPyg2	mPonPyg2_numt82	NUMT_261bp_79%	-::chr11_hap1_hsa2b:138126287-138126548	HG002	['+::HG002#1#chr2:237188015-237189275']	1	[0.5342685370741483]	[0.46573146292585166]
mPonPyg2	mPonPyg2_numt82	NUMT_261bp_79%	-::chr11_hap1_hsa2b:138126287-138126548	HG00597	['+::HG00597#1#CM085767.1:237833009-237834269']	1	[0.531062124248497]	[0.46893787575150303]
mPonPyg2	mPonPyg2_numt82	NUMT_261bp_79%	-::chr11_hap1_hsa2b:138126287-138126548	HG01358	['+::HG01358#1#CM089051.1:237531977-237533267']	1	[0.5382178217821783]	[0.46178217821782175]
mPonPyg2	mPonPyg2_numt82	NUMT_261bp_79%	-::chr11_hap1_hsa2b:138126287-138126548	HG02572	['+::HG02572#1#CM088151.1:237399879-237401167']	1	[0.5378517637732858]	[0.4621482362267142]
mPonPyg2	mPonPyg2_numt82	NUMT_261bp_79%	-::chr11_hap1_hsa2b:138126287-138126548	HG04184	['+::HG04184#1#CM086457.1:234310172-234311432']	1	[0.531062124248497]	[0.46893787575150303]
mPonPyg2	mPonPyg2_numt86	NUMT_56bp_89%	-::chr12_hap1_hsa2a:33565605-33565661	HG002	['+::HG002#1#chr2:102176065-102177121']	1	[0.30201342281879195]	[0.697986577181208]
mPonPyg2	mPonPyg2_numt86	NUMT_56bp_89%	-::chr12_hap1_hsa2a:33565605-33565661	HG00597	['+::HG00597#1#CM085767.1:102818440-102819496']	1	[0.30201342281879195]	[0.697986577181208]
mPonPyg2	mPonPyg2_numt86	NUMT_56bp_89%	-::chr12_hap1_hsa2a:33565605-33565661	HG01358	['+::HG01358#1#CM089051.1:102524028-102525084']	1	[0.30201342281879195]	[0.697986577181208]
mPonPyg2	mPonPyg2_numt86	NUMT_56bp_89%	-::chr12_hap1_hsa2a:33565605-33565661	HG02572	['+::HG02572#1#CM088151.1:102331097-102332153']	1	[0.3058485139022052]	[0.6941514860977949]
mPonPyg2	mPonPyg2_numt86	NUMT_56bp_89%	-::chr12_hap1_hsa2a:33565605-33565661	HG04184	['+::HG04184#1#CM086457.1:99234112-99235168']	1	[0.30201342281879195]	[0.697986577181208]
mPonPyg2	mPonPyg2_numt88	NUMT_88bp_76%	+::chr12_hap1_hsa2a:34737457-34737545	HG002	['+::HG002#1#chr2:103328931-103330016']	1	[0.31159757801583604]	[0.688402421984164]
mPonPyg2	mPonPyg2_numt88	NUMT_88bp_76%	+::chr12_hap1_hsa2a:34737457-34737545	HG00597	['+::HG00597#1#CM085767.1:103971584-103972669']	1	[0.31159757801583604]	[0.688402421984164]
mPonPyg2	mPonPyg2_numt88	NUMT_88bp_76%	+::chr12_hap1_hsa2a:34737457-34737545	HG01358	['+::HG01358#1#CM089051.1:103676687-103677772']	1	[0.3246390312063344]	[0.6753609687936656]
mPonPyg2	mPonPyg2_numt88	NUMT_88bp_76%	+::chr12_hap1_hsa2a:34737457-34737545	HG02572	['+::HG02572#1#CM088151.1:103483644-103484729']	1	[0.3246390312063344]	[0.6753609687936656]
mPonPyg2	mPonPyg2_numt88	NUMT_88bp_76%	+::chr12_hap1_hsa2a:34737457-34737545	HG04184	['+::HG04184#1#CM086457.1:100387376-100388461']	1	[0.31159757801583604]	[0.688402421984164]
mPonPyg2	mPonPyg2_numt89	NUMT_138bp_76%	-::chr12_hap1_hsa2a:40534752-40534890	HG002	['+::HG002#1#chr2:108585631-108586766']	1	[0.5816644414775256]	[0.4183355585224744]
mPonPyg2	mPonPyg2_numt89	NUMT_138bp_76%	-::chr12_hap1_hsa2a:40534752-40534890	HG00597	['+::HG00597#1#CM085767.1:109220531-109221665']	1	[0.5814781834372217]	[0.4185218165627783]
mPonPyg2	mPonPyg2_numt89	NUMT_138bp_76%	-::chr12_hap1_hsa2a:40534752-40534890	HG01358	['+::HG01358#1#CM089051.1:108929301-108930436']	1	[0.5923453493546952]	[0.4076546506453048]
mPonPyg2	mPonPyg2_numt89	NUMT_138bp_76%	-::chr12_hap1_hsa2a:40534752-40534890	HG02572	['+::HG02572#1#CM088151.1:108742123-108743258']	1	[0.5816644414775256]	[0.4183355585224744]
mPonPyg2	mPonPyg2_numt89	NUMT_138bp_76%	-::chr12_hap1_hsa2a:40534752-40534890	HG04184	['+::HG04184#1#CM086457.1:105646548-105647683']	1	[0.5816644414775256]	[0.4183355585224744]
mPonPyg2	mPonPyg2_numt90	NUMT_65bp_85%	+::chr12_hap1_hsa2a:47531780-47531845	HG002	['+::HG002#1#chr2:85756045-85757086']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt90	NUMT_65bp_85%	+::chr12_hap1_hsa2a:47531780-47531845	HG00597	['+::HG00597#1#CM085767.1:85735081-85736122']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt90	NUMT_65bp_85%	+::chr12_hap1_hsa2a:47531780-47531845	HG01358	['+::HG01358#1#CM089051.1:85776554-85777595']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt90	NUMT_65bp_85%	+::chr12_hap1_hsa2a:47531780-47531845	HG02572	['+::HG02572#1#CM088151.1:85827817-85828858']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt90	NUMT_65bp_85%	+::chr12_hap1_hsa2a:47531780-47531845	HG04184	['+::HG04184#1#CM086457.1:85709639-85710680']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt91	NUMT_141bp_84%,NUMT_143bp_84%	-::chr12_hap1_hsa2a:50520953-50521096	HG002	['+::HG002#1#chr2:82850180-82851324']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt91	NUMT_141bp_84%,NUMT_143bp_84%	-::chr12_hap1_hsa2a:50520953-50521096	HG00597	['+::HG00597#1#CM085767.1:82829054-82830198']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt91	NUMT_141bp_84%,NUMT_143bp_84%	-::chr12_hap1_hsa2a:50520953-50521096	HG01358	['+::HG01358#1#CM089051.1:82872835-82873979']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt91	NUMT_141bp_84%,NUMT_143bp_84%	-::chr12_hap1_hsa2a:50520953-50521096	HG02572	['+::HG02572#1#CM088151.1:82917874-82919012']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt91	NUMT_141bp_84%,NUMT_143bp_84%	-::chr12_hap1_hsa2a:50520953-50521096	HG04184	['+::HG04184#1#CM086457.1:82798822-82799960']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt92	NUMT_298bp_75%	-::chr12_hap1_hsa2a:50521923-50522221	HG002	['+::HG002#1#chr2:82849035-82850353']	1	[0.9945945945945946]	[0.00540540540540535]
mPonPyg2	mPonPyg2_numt92	NUMT_298bp_75%	-::chr12_hap1_hsa2a:50521923-50522221	HG00597	['+::HG00597#1#CM085767.1:82827909-82829227']	1	[0.9945945945945946]	[0.00540540540540535]
mPonPyg2	mPonPyg2_numt92	NUMT_298bp_75%	-::chr12_hap1_hsa2a:50521923-50522221	HG01358	['+::HG01358#1#CM089051.1:82871690-82873008']	1	[0.9945945945945946]	[0.00540540540540535]
mPonPyg2	mPonPyg2_numt92	NUMT_298bp_75%	-::chr12_hap1_hsa2a:50521923-50522221	HG02572	['+::HG02572#1#CM088151.1:82916729-82918047']	1	[0.9945945945945946]	[0.00540540540540535]
mPonPyg2	mPonPyg2_numt92	NUMT_298bp_75%	-::chr12_hap1_hsa2a:50521923-50522221	HG04184	['+::HG04184#1#CM086457.1:82797677-82798995']	1	[0.9945945945945946]	[0.00540540540540535]
mPonPyg2	mPonPyg2_numt93	NUMT_4383bp_71%	-::chr12_hap1_hsa2a:50522554-50526937	HG002	['+::HG002#1#chr2:82844287-82849703']	1	[0.9987004548408057]	[0.001299545159194282]
mPonPyg2	mPonPyg2_numt93	NUMT_4383bp_71%	-::chr12_hap1_hsa2a:50522554-50526937	HG00597	['+::HG00597#1#CM085767.1:82823161-82828577']	1	[0.9987004548408057]	[0.001299545159194282]
mPonPyg2	mPonPyg2_numt93	NUMT_4383bp_71%	-::chr12_hap1_hsa2a:50522554-50526937	HG01358	['+::HG01358#1#CM089051.1:82866946-82872358']	1	[0.9986999721422601]	[0.0013000278577398605]
mPonPyg2	mPonPyg2_numt93	NUMT_4383bp_71%	-::chr12_hap1_hsa2a:50522554-50526937	HG02572	['+::HG02572#1#CM088151.1:82911986-82917397']	1	[0.9986998514115899]	[0.0013001485884100994]
mPonPyg2	mPonPyg2_numt93	NUMT_4383bp_71%	-::chr12_hap1_hsa2a:50522554-50526937	HG04184	['+::HG04184#1#CM086457.1:82792934-82798345']	1	[0.9986998514115899]	[0.0013001485884100994]
mPonPyg2	mPonPyg2_numt95	NUMT_105bp_91%	+::chr12_hap1_hsa2a:58413858-58413963	HG002	['+::HG002#1#chr2:75095457-75096561']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt95	NUMT_105bp_91%	+::chr12_hap1_hsa2a:58413858-58413963	HG00597	['+::HG00597#1#CM085767.1:75075192-75076296']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt95	NUMT_105bp_91%	+::chr12_hap1_hsa2a:58413858-58413963	HG01358	['+::HG01358#1#CM089051.1:75117573-75118677']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt95	NUMT_105bp_91%	+::chr12_hap1_hsa2a:58413858-58413963	HG02572	['+::HG02572#1#CM088151.1:75169226-75170331']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt95	NUMT_105bp_91%	+::chr12_hap1_hsa2a:58413858-58413963	HG04184	['+::HG04184#1#CM086457.1:75045494-75046598']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt97	NUMT_267bp_76%	-::chr12_hap1_hsa2a:65282492-65282759	HG002	['+::HG002#1#chr2:68297629-68298897']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt97	NUMT_267bp_76%	-::chr12_hap1_hsa2a:65282492-65282759	HG00597	['+::HG00597#1#CM085767.1:68264038-68265306']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt97	NUMT_267bp_76%	-::chr12_hap1_hsa2a:65282492-65282759	HG01358	['+::HG01358#1#CM089051.1:68311531-68312799']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt97	NUMT_267bp_76%	-::chr12_hap1_hsa2a:65282492-65282759	HG02572	['+::HG02572#1#CM088151.1:68359256-68360524']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt97	NUMT_267bp_76%	-::chr12_hap1_hsa2a:65282492-65282759	HG04184	['+::HG04184#1#CM086457.1:68249205-68250473']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt98	NUMT_212bp_77%	+::chr12_hap1_hsa2a:69894460-69894672	HG002	['+::HG002#1#chr2:63721928-63723138']	1	[0.9691151919866444]	[0.03088480801335558]
mPonPyg2	mPonPyg2_numt98	NUMT_212bp_77%	+::chr12_hap1_hsa2a:69894460-69894672	HG00597	['+::HG00597#1#CM085767.1:63690149-63691359']	1	[0.9691151919866444]	[0.03088480801335558]
mPonPyg2	mPonPyg2_numt98	NUMT_212bp_77%	+::chr12_hap1_hsa2a:69894460-69894672	HG01358	['+::HG01358#1#CM089051.1:63755610-63756820']	1	[0.9691151919866444]	[0.03088480801335558]
mPonPyg2	mPonPyg2_numt98	NUMT_212bp_77%	+::chr12_hap1_hsa2a:69894460-69894672	HG02572	['+::HG02572#1#CM088151.1:63784647-63785857']	1	[0.9691151919866444]	[0.03088480801335558]
mPonPyg2	mPonPyg2_numt98	NUMT_212bp_77%	+::chr12_hap1_hsa2a:69894460-69894672	HG04184	['+::HG04184#1#CM086457.1:63667469-63668679']	1	[0.9691151919866444]	[0.03088480801335558]
mPonPyg2	mPonPyg2_numt99	NUMT_166bp_77%	-::chr12_hap1_hsa2a:77096734-77096900	HG002	['+::HG002#1#chr2:56493279-56494446']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt99	NUMT_166bp_77%	-::chr12_hap1_hsa2a:77096734-77096900	HG00597	['+::HG00597#1#CM085767.1:56458200-56459367']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt99	NUMT_166bp_77%	-::chr12_hap1_hsa2a:77096734-77096900	HG01358	['+::HG01358#1#CM089051.1:56522552-56523719']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt99	NUMT_166bp_77%	-::chr12_hap1_hsa2a:77096734-77096900	HG02572	['+::HG02572#1#CM088151.1:56545278-56546445']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt99	NUMT_166bp_77%	-::chr12_hap1_hsa2a:77096734-77096900	HG04184	['+::HG04184#1#CM086457.1:56433216-56434383']	1	[1.0]	[0.0]
mPonPyg2	mPonPyg2_numt100	NUMT_104bp_89%,NUMT_185bp_89%,NUMT_80bp_89%	+::chr12_hap1_hsa2a:80232445-80232630	HG002	['+::HG002#1#chr2:215405029-215405987', '+::HG002#1#chr9:89834267-89835194']	2	[0.7931034482758621, 0.7890699904122723]	[0.2068965517241379, 0.21093000958772767]
mPonPyg2	mPonPyg2_numt100	NUMT_104bp_89%,NUMT_185bp_89%,NUMT_80bp_89%	+::chr12_hap1_hsa2a:80232445-80232630	HG00597	['+::HG00597#1#CM085772.1:92273005-92273932', '+::HG00597#1#JBHDUU010000051.1:10464023-10464961']	2	[0.7890699904122723, 1.0]	[0.21093000958772767, 0.0]
mPonPyg2	mPonPyg2_numt100	NUMT_104bp_89%,NUMT_185bp_89%,NUMT_80bp_89%	+::chr12_hap1_hsa2a:80232445-80232630	HG01358	['+::HG01358#1#CM089051.1:215745636-215746592', '+::HG01358#1#CM089058.1:99172918-99173845', '+::HG01358#1#JAGYZB020000054.1:11119138-11120060']	3	[0.7929078014184398, 0.7890699904122723, 1.0]	[0.20709219858156025, 0.21093000958772767, 0.0]
